event_id_cnty,country,year,latitude,longitude
PER3279,Peru,2021,-18.0147,-70.2536
ARG8464,Argentina,2021,-45.8644,-67.4997
ARG8467,Argentina,2021,-31.6529,-64.4282
COL8685,Colombia,2021,3.8758,-77.0117
BRA45730,Brazil,2021,-12.9711,-38.5108
BRA45731,Brazil,2021,-12.9711,-38.5108
BRA45733,Brazil,2021,-15.7797,-47.9297
BRA45751,Brazil,2021,-30.0331,-51.23
BRA45739,Brazil,2021,-1.8032,-50.7149
BRA45754,Brazil,2021,-27.5967,-48.5492
CHI7696,Chile,2021,-33.0246,-71.5518
PER3278,Peru,2021,-15.8422,-70.0199
ARG8466,Argentina,2021,-31.0221,-64.0619
BRA45736,Brazil,2021,-20.4428,-54.6464
ARG8468,Argentina,2021,-51.6268,-69.2262
ARG8469,Argentina,2021,-32.9528,-60.6473
COL8684,Colombia,2021,7.1163,-73.1326
MEX50301,Mexico,2021,18.6378,-91.8365
MEX50472,Mexico,2021,20.5038,-86.9576
MEX50476,Mexico,2021,20.9672,-89.6244
ARG8465,Argentina,2021,-42.9175,-71.3229
BRA45742,Brazil,2021,-7.9408,-34.8731
CHI7695,Chile,2021,-38.0632,-72.3743
COL8683,Colombia,2021,7.065,-73.85
ARG8463,Argentina,2021,-34.6774,-58.5607
BRA45721,Brazil,2021,-9.1592,-36.0226
MEX50417,Mexico,2021,17.06,-96.7255
MEX50307,Mexico,2021,17.5516,-99.5011
MEX50294,Mexico,2021,19.044,-98.1975
MEX50467,Mexico,2021,18.9218,-99.2349
MEX50475,Mexico,2021,17.9488,-94.9139
BRA45755,Brazil,2021,-10.9111,-37.0717
MEX50306,Mexico,2021,16.8619,-99.8866
MEX50455,Mexico,2021,19.0872,-102.3553
MEX50396,Mexico,2021,14.9111,-92.2643
BRA45734,Brazil,2021,-20.3903,-40.4961
MEX50465,Mexico,2021,19.5208,-102.4142
COL8686,Colombia,2021,3.4376,-76.519
BRA45726,Brazil,2021,-12.8944,-38.3272
MEX50485,Mexico,2021,22.6494,-102.9899
MEX50424,Mexico,2021,25.4217,-100.9997
MEX50397,Mexico,2021,19.4313,-99.1531
BRA45759,Brazil,2021,-9.9747,-67.81
BRA45775,Brazil,2021,-3.1019,-60.025
BRA45783,Brazil,2021,-12.9711,-38.5108
BRA45818,Brazil,2021,-16.6786,-49.2539
BRA45852,Brazil,2021,-19.9208,-43.9378
BRA45894,Brazil,2021,-7.115,-34.8631
BRA46005,Brazil,2021,-8.7619,-63.9039
BRA46007,Brazil,2021,2.8197,-60.6733
BRA46027,Brazil,2021,-26.9078,-48.6619
BRA46030,Brazil,2021,-26.3042,-48.8439
BRA46031,Brazil,2021,-26.115,-49.8035
BRA46033,Brazil,2021,-26.9659,-50.4183
BRA46035,Brazil,2021,-26.2433,-48.6381
BRA46081,Brazil,2021,-23.5506,-46.6334
BRA46082,Brazil,2021,-23.5506,-46.6334
BRA46083,Brazil,2021,-23.5506,-46.6334
CHI7697,Chile,2021,-36.827,-73.0498
CHI7699,Chile,2021,-33.4569,-70.6483
BRA45763,Brazil,2021,-9.6658,-35.7353
BRA45762,Brazil,2021,-9.6658,-35.7353
ARG8471,Argentina,2021,-27.5832,-66.3141
BRA45803,Brazil,2021,-15.7797,-47.9297
BRA45802,Brazil,2021,-15.7797,-47.9297
BRA45801,Brazil,2021,-15.7797,-47.9297
BRA45986,Brazil,2021,-31.77,-52.341
BRA45985,Brazil,2021,-31.77,-52.341
BRA45991,Brazil,2021,-29.7136,-52.429
BRA45989,Brazil,2021,-32.0384,-52.1047
BRA45977,Brazil,2021,-29.1681,-51.1794
BRA45994,Brazil,2021,-27.8652,-54.4736
BRA45998,Brazil,2021,-29.7616,-57.087
BRA45976,Brazil,2021,-29.1714,-51.5192
BRA45990,Brazil,2021,-29.7136,-52.429
BRA45981,Brazil,2021,-29.225,-51.3478
BRA46014,Brazil,2021,-26.9194,-49.0661
BRA46026,Brazil,2021,-27.0231,-51.9012
BRA46025,Brazil,2021,-26.9,-49.237
BRA46016,Brazil,2021,-26.1767,-50.3951
BRA46019,Brazil,2021,-27.5967,-48.5492
BRA46013,Brazil,2021,-26.6338,-48.6835
BRA46029,Brazil,2021,-26.3042,-48.8439
BRA46038,Brazil,2021,-26.8281,-49.2711
BRA46020,Brazil,2021,-27.5967,-48.5492
BRA46039,Brazil,2021,-26.8752,-52.4024
PER3281,Peru,2021,-16.3989,-71.535
PER3283,Peru,2021,-6.7011,-79.9061
BRA45817,Brazil,2021,-16.6786,-49.2539
BRA45797,Brazil,2021,-3.6898,-40.3487
ARG8473,Argentina,2021,-26.1813,-58.1881
COL8690,Colombia,2021,3.8758,-77.0117
BRA45808,Brazil,2021,-20.3599,-41.247
BRA45806,Brazil,2021,-19.8203,-40.2733
BRA45812,Brazil,2021,-20.3194,-40.3378
BRA45811,Brazil,2021,-20.9508,-41.3446
BRA45813,Brazil,2021,-20.3194,-40.3378
BRA45809,Brazil,2021,-20.6707,-40.4997
BRA45807,Brazil,2021,-20.8489,-41.1128
BRA45877,Brazil,2021,-18.9186,-48.2772
BRA45857,Brazil,2021,-18.9743,-49.4621
BRA45896,Brazil,2021,-7.115,-34.8631
BRA45866,Brazil,2021,-18.5855,-46.5209
BRA45855,Brazil,2021,-18.8564,-41.9547
BRA45859,Brazil,2021,-21.7633,-43.3501
BRA45850,Brazil,2021,-19.9208,-43.9378
BRA45865,Brazil,2021,-18.5855,-46.5209
BRA45851,Brazil,2021,-19.9208,-43.9378
BRA45785,Brazil,2021,-12.9711,-38.5108
BRA45867,Brazil,2021,-18.9439,-46.9925
BRA45874,Brazil,2021,-19.747,-47.9373
BRA46008,Brazil,2021,2.8197,-60.6733
BRA45784,Brazil,2021,-12.9711,-38.5108
BRA45758,Brazil,2021,-9.9747,-67.81
BRA45756,Brazil,2021,-7.6261,-72.6779
BRA45757,Brazil,2021,-9.9747,-67.81
BRA45760,Brazil,2021,-8.1614,-70.7656
BRA45905,Brazil,2021,-25.4278,-49.2731
BRA45815,Brazil,2021,-17.7481,-48.6271
BRA45765,Brazil,2021,-0.8398,-52.519
BRA45816,Brazil,2021,-18.167,-47.9448
BRA45767,Brazil,2021,0.0389,-51.0664
BRA45768,Brazil,2021,0.0389,-51.0664
BRA45821,Brazil,2021,-17.8794,-51.7217
BRA45822,Brazil,2021,-17.8794,-51.7217
BRA45823,Brazil,2021,-17.5668,-52.5504
BRA45824,Brazil,2021,-17.7984,-50.9326
BRA45917,Brazil,2021,-23.4253,-51.9386
BRA45904,Brazil,2021,-25.4278,-49.2731
BRA45764,Brazil,2021,-9.6658,-35.7353
BRA45781,Brazil,2021,-12.0869,-45.7834
BRA45832,Brazil,2021,-13.8257,-56.0845
BRA45883,Brazil,2021,-5.3815,-49.1323
BRA45839,Brazil,2021,-12.5453,-55.7114
BRA45791,Brazil,2021,-3.7172,-38.5431
BRA45792,Brazil,2021,-4.1634,-40.75
BRA45794,Brazil,2021,-5.1543,-38.1028
BRA45795,Brazil,2021,-3.8767,-38.6256
BRA45796,Brazil,2021,-3.8908,-38.6856
BRA45798,Brazil,2021,-3.7313,-41.0037
BRA45799,Brazil,2021,-3.7313,-41.0037
BRA45889,Brazil,2021,-2.4431,-54.7083
BRA45890,Brazil,2021,-6.7475,-51.1611
BRA45845,Brazil,2021,-18.7931,-52.6179
BRA45897,Brazil,2021,-6.7629,-38.2269
BRA45898,Brazil,2021,-6.7629,-38.2269
BRA45899,Brazil,2021,-23.2771,-51.2823
BRA45944,Brazil,2021,-7.078,-41.4678
BRA45900,Brazil,2021,-24.9558,-53.4553
BRA45849,Brazil,2021,-20.7914,-51.7031
BRA45902,Brazil,2021,-23.6633,-52.605
BRA45951,Brazil,2021,-21.7631,-41.3193
BRA45872,Brazil,2021,-19.3652,-42.5494
BRA45814,Brazil,2021,-16.3267,-48.9528
BRA45907,Brazil,2021,-23.6144,-52.0819
BRA45853,Brazil,2021,-19.5222,-42.6289
BRA45819,Brazil,2021,-18.4192,-49.2153
BRA45820,Brazil,2021,-18.4192,-49.2153
BRA45856,Brazil,2021,-19.4659,-42.5477
BRA45860,Brazil,2021,-21.243,-44.9969
BRA45861,Brazil,2021,-16.7287,-43.8641
BRA45914,Brazil,2021,-23.3103,-51.1628
BRA45918,Brazil,2021,-23.4253,-51.9386
BRA45826,Brazil,2021,-10.18,-59.436
BRA45869,Brazil,2021,-21.7907,-46.5656
BRA45871,Brazil,2021,-22.2285,-45.9355
BRA45829,Brazil,2021,-9.7875,-54.91
BRA45875,Brazil,2021,-18.9186,-48.2772
BRA45830,Brazil,2021,-13.0675,-55.9214
BRA45831,Brazil,2021,-10.1855,-54.9455
BRA45878,Brazil,2021,-21.5514,-45.4303
BRA45927,Brazil,2021,-23.3097,-51.3692
BRA45879,Brazil,2021,-3.2033,-52.2064
BRA45880,Brazil,2021,-3.2033,-52.2064
BRA45833,Brazil,2021,-15.2312,-59.3358
BRA45928,Brazil,2021,-23.9914,-51.8232
BRA45835,Brazil,2021,-16.4708,-54.6356
BRA45836,Brazil,2021,-16.4708,-54.6356
BRA45837,Brazil,2021,-15.6275,-58.1772
BRA45838,Brazil,2021,-11.8642,-55.5025
BRA45931,Brazil,2021,-23.7778,-49.9548
BRA45932,Brazil,2021,-23.7664,-53.325
BRA45933,Brazil,2021,-23.7664,-53.325
BRA45884,Brazil,2021,-1.5461,-47.1176
BRA45885,Brazil,2021,-1.5461,-47.1176
BRA45840,Brazil,2021,-14.6118,-57.4901
BRA45841,Brazil,2021,-15.6467,-56.1325
BRA45887,Brazil,2021,-8.0252,-50.0316
BRA46051,Brazil,2021,-23.2232,-47.9572
BRA45984,Brazil,2021,-28.2628,-52.4067
BRA45909,Brazil,2021,-26.0787,-53.0527
BRA45892,Brazil,2021,-6.8896,-38.5609
BRA45958,Brazil,2021,-22.5117,-43.1774
BRA45961,Brazil,2021,-22.9064,-43.1822
BRA46065,Brazil,2021,-22.7253,-47.6492
BRA45941,Brazil,2021,-6.7729,-43.0116
BRA45943,Brazil,2021,-7.078,-41.4678
BRA45945,Brazil,2021,-4.2733,-41.7769
BRA45995,Brazil,2021,-29.6879,-51.7183
BRA45947,Brazil,2021,-5.0892,-42.8019
BRA45901,Brazil,2021,-24.9558,-53.4553
BRA45903,Brazil,2021,-23.7841,-53.0709
BRA45999,Brazil,2021,-9.9133,-63.0408
BRA45921,Brazil,2021,-26.2294,-52.6678
BRA45906,Brazil,2021,-23.7996,-52.2592
BRA46053,Brazil,2021,-20.5403,-47.4009
BRA45908,Brazil,2021,-25.5478,-54.5881
BRA45925,Brazil,2021,-22.8518,-51.0294
BRA45910,Brazil,2021,-25.3905,-51.4654
BRA45957,Brazil,2021,-22.2819,-42.5311
BRA45912,Brazil,2021,-23.1976,-51.8244
BRA45913,Brazil,2021,-24.4212,-52.1023
BRA46022,Brazil,2021,-26.0294,-48.8545
BRA46066,Brazil,2021,-22.7253,-47.6492
BRA46068,Brazil,2021,-21.765,-52.1111
BRA45915,Brazil,2021,-23.3103,-51.1628
BRA45863,Brazil,2021,-22.2821,-46.3685
BRA45864,Brazil,2021,-20.7189,-46.6097
BRA46072,Brazil,2021,-21.1775,-47.8103
BRA45964,Brazil,2021,-22.9657,-43.1991
BRA45868,Brazil,2021,-21.7907,-46.5656
BRA45886,Brazil,2021,-6.7487,-51.0785
BRA45870,Brazil,2021,-22.2285,-45.9355
BRA46011,Brazil,2021,-26.4598,-48.6061
BRA46050,Brazil,2021,-23.1634,-47.7438
BRA45873,Brazil,2021,-19.582,-42.6459
BRA45969,Brazil,2021,-5.1842,-37.3495
BRA45923,Brazil,2021,-25.095,-50.1619
BRA45952,Brazil,2021,-22.3848,-41.7832
BRA45876,Brazil,2021,-18.9186,-48.2772
BRA46089,Brazil,2021,-23.0264,-45.5553
BRA45924,Brazil,2021,-22.7746,-53.2679
BRA45975,Brazil,2021,-31.3333,-54.1035
BRA45988,Brazil,2021,-30.0331,-51.23
BRA46004,Brazil,2021,-8.7619,-63.9039
BRA46064,Brazil,2021,-22.9774,-49.8699
BRA46023,Brazil,2021,-26.9313,-48.9551
BRA45930,Brazil,2021,-23.6873,-49.8307
BRA45979,Brazil,2021,-28.3615,-54.2671
BRA45980,Brazil,2021,-27.6352,-52.2729
BRA45996,Brazil,2021,-28.0694,-52.0118
BRA45948,Brazil,2021,-5.0892,-42.8019
BRA45934,Brazil,2021,-23.8752,-49.8033
BRA46075,Brazil,2021,-23.9608,-46.3336
BRA46047,Brazil,2021,-22.9056,-47.0608
BRA45983,Brazil,2021,-29.2277,-53.6819
BRA45920,Brazil,2021,-23.0793,-52.4603
BRA45888,Brazil,2021,-2.4431,-54.7083
BRA45972,Brazil,2021,-5.795,-35.2094
BRA45893,Brazil,2021,-7.2306,-35.8811
BRA46002,Brazil,2021,-10.4318,-62.4787
BRA45911,Brazil,2021,-25.3905,-51.4654
BRA45987,Brazil,2021,-30.0331,-51.23
BRA46061,Brazil,2021,-22.2139,-49.9458
BRA46021,Brazil,2021,-27.5967,-48.5492
BRA46037,Brazil,2021,-26.8281,-49.2711
BRA45942,Brazil,2021,-2.906,-41.7736
BRA46069,Brazil,2021,-22.1256,-51.3889
BRA46070,Brazil,2021,-22.1256,-51.3889
BRA46041,Brazil,2021,-21.7944,-48.1756
BRA46071,Brazil,2021,-22.2181,-51.3058
BRA46009,Brazil,2021,-26.37,-48.7222
BRA45997,Brazil,2021,-27.4556,-53.9294
BRA45966,Brazil,2021,-22.8392,-42.1028
BRA46048,Brazil,2021,-22.9056,-47.0608
BRA45950,Brazil,2021,-22.8872,-42.0262
BRA46079,Brazil,2021,-20.8197,-49.3794
BRA46000,Brazil,2021,-11.4396,-61.4452
BRA45970,Brazil,2021,-5.1842,-37.3495
BRA46087,Brazil,2021,-23.9257,-48.7005
BRA46088,Brazil,2021,-23.3514,-47.8552
BRA45953,Brazil,2021,-22.9169,-42.8185
BRA46056,Brazil,2021,-23.0879,-47.2076
BRA46017,Brazil,2021,-27.1016,-52.6159
BRA46059,Brazil,2021,-23.1864,-46.8842
BRA45959,Brazil,2021,-22.5117,-43.1774
BRA46062,Brazil,2021,-23.5353,-46.2134
BRA46063,Brazil,2021,-21.7962,-50.8791
BRA46095,Brazil,2021,-11.7277,-49.0686
BRA46006,Brazil,2021,-12.7405,-60.1458
BRA45916,Brazil,2021,-24.2839,-52.2769
BRA46040,Brazil,2021,-21.7944,-48.1756
BRA45922,Brazil,2021,-23.9141,-52.345
BRA46042,Brazil,2021,-22.6602,-50.4172
BRA46043,Brazil,2021,-23.1029,-48.9186
BRA45982,Brazil,2021,-28.3878,-53.9182
BRA46046,Brazil,2021,-22.883,-48.4493
BRA45967,Brazil,2021,-22.4167,-42.9782
BRA46077,Brazil,2021,-22.0175,-47.8908
BRA46076,Brazil,2021,-22.0175,-47.8908
BRA46049,Brazil,2021,-24.0049,-48.349
BRA46012,Brazil,2021,-26.9906,-48.6347
BRA46084,Brazil,2021,-23.6613,-46.701
BRA46094,Brazil,2021,-8.0588,-48.475
BRA46054,Brazil,2021,-20.5403,-47.4009
BRA46045,Brazil,2021,-23.2833,-47.6722
BRA45978,Brazil,2021,-28.644,-53.6063
BRA46001,Brazil,2021,-10.769,-65.303
BRA45926,Brazil,2021,-25.2074,-50.9766
BRA46058,Brazil,2021,-23.9792,-48.878
BRA45956,Brazil,2021,-22.2819,-42.5311
BRA46003,Brazil,2021,-10.8853,-61.9517
BRA46078,Brazil,2021,-20.8197,-49.3794
BRA46052,Brazil,2021,-21.4882,-51.5389
BRA46080,Brazil,2021,-23.1794,-45.8869
BRA46085,Brazil,2021,-23.5735,-46.7048
BRA46074,Brazil,2021,-23.9608,-46.3336
BRA46067,Brazil,2021,-23.1743,-48.1196
BRA46090,Brazil,2021,-23.5467,-47.4378
BRA46093,Brazil,2021,-7.1911,-48.2072
BRA46044,Brazil,2021,-22.3147,-49.0606
BRA46086,Brazil,2021,-23.5017,-47.4581
BRA46028,Brazil,2021,-26.1163,-48.6181
BRA46024,Brazil,2021,-28.24,-48.6703
BRA46015,Brazil,2021,-27.3963,-51.2225
BRA46073,Brazil,2021,-21.9763,-51.6534
BRA46057,Brazil,2021,-23.5917,-48.0531
BRA46096,Brazil,2021,-10.1675,-48.3277
PER3282,Peru,2021,-13.5226,-71.9673
ARG8472,Argentina,2021,-31.0221,-64.0619
BRA45844,Brazil,2021,-20.4428,-54.6464
BRA45843,Brazil,2021,-20.4428,-54.6464
BRA45847,Brazil,2021,-22.2211,-54.8056
BRA45848,Brazil,2021,-21.1588,-55.8284
BRA45846,Brazil,2021,-22.2211,-54.8056
BRA46032,Brazil,2021,-28.8628,-49.4493
BRA46034,Brazil,2021,-29.1354,-49.7149
BRA46010,Brazil,2021,-28.9349,-49.4872
BRA46036,Brazil,2021,-29.1067,-49.6325
BRA45929,Brazil,2021,-25.3428,-54.2354
BRA45774,Brazil,2021,-3.1019,-60.025
BRA45895,Brazil,2021,-7.115,-34.8631
BRA46520,Brazil,2021,-22.2819,-42.5311
ARG8502,Argentina,2021,-24.7303,-65.4879
BRA45805,Brazil,2021,-15.8002,-47.9243
BRA45804,Brazil,2021,-15.8235,-47.9768
BRA45800,Brazil,2021,-15.8402,-48.0277
BRA45881,Brazil,2021,-1.444,-48.4728
BRA45882,Brazil,2021,-1.444,-48.4728
ARG8539,Argentina,2021,-34.9206,-57.9529
ARG8543,Argentina,2021,-36.6205,-64.2899
ARG8540,Argentina,2021,-37.33,-59.1367
ARG8544,Argentina,2021,-38.9543,-68.0768
ARG8545,Argentina,2021,-40.8133,-62.9973
ARG8541,Argentina,2021,-43.2993,-65.0935
ARG8546,Argentina,2021,-41.1335,-71.3103
ARG8547,Argentina,2021,-24.7811,-65.4226
ARG8548,Argentina,2021,-31.5347,-68.5303
ARG8542,Argentina,2021,-26.1813,-58.1881
PER3280,Peru,2021,-9.0853,-78.5783
BRA45789,Brazil,2021,-3.7172,-38.5431
BRA45790,Brazil,2021,-3.7172,-38.5431
BRA45858,Brazil,2021,-21.7633,-43.3501
BRA45973,Brazil,2021,-5.795,-35.2094
BRA45974,Brazil,2021,-5.795,-35.2094
BRA45862,Brazil,2021,-16.7287,-43.8641
BRA77466,Brazil,2021,-23.5506,-46.6334
BRA77467,Brazil,2021,-12.9711,-38.5108
MEX50480,Mexico,2021,19.4313,-99.1531
MEX50382,Mexico,2021,20.9672,-89.6244
MEX50315,Mexico,2021,20.5066,-87.23
MEX50317,Mexico,2021,20.9672,-89.6244
MEX50318,Mexico,2021,20.9672,-89.6244
ARG8470,Argentina,2021,-34.6609,-58.3672
BRA45938,Brazil,2021,-8.0539,-34.8811
BRA45940,Brazil,2021,-8.0539,-34.8811
BRA45939,Brazil,2021,-8.0539,-34.8811
BRA45827,Brazil,2021,-15.5961,-56.0967
BRA45828,Brazil,2021,-15.5961,-56.0967
ARG8474,Argentina,2021,-26.8198,-65.2169
COL8689,Colombia,2021,7.065,-73.85
BRA45780,Brazil,2021,-17.0397,-39.5288
BRA45825,Brazil,2021,-2.5297,-44.3028
BRA45761,Brazil,2021,-9.7558,-36.6606
MEX50444,Mexico,2021,17.06,-96.7255
MEX50314,Mexico,2021,17.5516,-99.5011
MEX50399,Mexico,2021,17.5516,-99.5011
BRA45769,Brazil,2021,-0.0369,-51.1726
BRA45787,Brazil,2021,-7.2371,-39.4162
BRA45793,Brazil,2021,-7.2282,-39.3119
MEX50479,Mexico,2021,19.4841,-99.1844
BRA45810,Brazil,2021,-19.3939,-40.0664
BRA46091,Brazil,2021,-10.9111,-37.0717
BRA46092,Brazil,2021,-10.9111,-37.0717
BRA45992,Brazil,2021,-29.6842,-53.8069
BRA45993,Brazil,2021,-29.6842,-53.8069
BRA45786,Brazil,2021,-14.8622,-40.8443
MEX50484,Mexico,2021,19.5991,-99.0492
BRA45936,Brazil,2021,-9.3892,-40.5027
BRA45937,Brazil,2021,-9.3892,-40.5027
BRA46018,Brazil,2021,-28.6733,-49.3723
MEX50312,Mexico,2021,16.8619,-99.8866
MEX50481,Mexico,2021,16.8619,-99.8866
BRA45891,Brazil,2021,-6.9666,-34.8333
BRA45935,Brazil,2021,-8.2833,-35.9761
CHI7698,Chile,2021,-41.4693,-72.9424
COL8687,Colombia,2021,10.3917,-75.4824
BRA45777,Brazil,2021,-12.2667,-38.9667
BRA45778,Brazil,2021,-12.2667,-38.9667
MEX50316,Mexico,2021,19.3166,-98.2376
MEX50395,Mexico,2021,24.8088,-107.394
MEX50420,Mexico,2021,19.7034,-101.192
MEX50500,Mexico,2021,22.2463,-97.837
MEX50488,Mexico,2021,19.4313,-99.1531
MEX50427,Mexico,2021,19.4313,-99.1531
BRA46106,Brazil,2021,-16.4444,-39.0654
BRA46099,Brazil,2021,-3.1019,-60.025
ARG8479,Argentina,2021,-28.8924,-65.3162
ARG8478,Argentina,2021,-28.4744,-65.7793
ARG8476,Argentina,2021,-27.5832,-66.3141
BRA46108,Brazil,2021,-15.7797,-47.9297
BRA46213,Brazil,2021,-29.7136,-52.429
BRA46201,Brazil,2021,-29.1681,-51.1794
BRA46208,Brazil,2021,-28.3163,-51.1836
BRA46200,Brazil,2021,-29.783,-55.7919
BRA46204,Brazil,2021,-29.0302,-51.1836
BRA46215,Brazil,2021,-29.6064,-52.1919
BRA46206,Brazil,2021,-29.127,-56.5521
BRA46227,Brazil,2021,-27.4961,-48.6542
ARG8480,Argentina,2021,-45.8644,-67.4997
ARG8481,Argentina,2021,-45.8644,-67.4997
COL8693,Colombia,2021,6.2496,-75.5774
CHI7707,Chile,2021,-33.0246,-71.5518
COL8699,Colombia,2021,4.1513,-74.8854
BRA46120,Brazil,2021,-20.1286,-40.3078
BRA46109,Brazil,2021,-20.7636,-41.5331
BRA46117,Brazil,2021,-19.7575,-40.3856
BRA46111,Brazil,2021,-20.9142,-41.1983
BRA46116,Brazil,2021,-20.7934,-40.811
BRA46122,Brazil,2021,-20.3467,-40.3019
BRA46115,Brazil,2021,-19.8309,-40.3685
BRA46119,Brazil,2021,-21.0628,-41.364
BRA46112,Brazil,2021,-20.8489,-41.1128
BRA46113,Brazil,2021,-20.7723,-41.6756
BRA46110,Brazil,2021,-19.8203,-40.2733
BRA46114,Brazil,2021,-20.2341,-41.5082
BRA46162,Brazil,2021,-17.2274,-46.8539
BRA46222,Brazil,2021,2.8197,-60.6733
BRA46103,Brazil,2021,-14.7935,-39.0464
BRA46100,Brazil,2021,-8.7236,-39.1072
BRA46186,Brazil,2021,-7.9025,-35.172
BRA46185,Brazil,2021,-7.8283,-34.9057
BRA46156,Brazil,2021,-21.3181,-43.7467
BRA46123,Brazil,2021,-18.5629,-51.1383
BRA46126,Brazil,2021,-16.2525,-47.9503
BRA46127,Brazil,2021,-17.5668,-52.5504
BRA46128,Brazil,2021,-17.3021,-49.0248
BRA46129,Brazil,2021,-13.4345,-49.142
BRA46130,Brazil,2021,-17.3269,-53.2012
BRA46101,Brazil,2021,-12.1478,-44.9963
BRA46133,Brazil,2021,-7.0178,-45.4779
BRA46105,Brazil,2021,-12.0869,-45.7834
BRA46167,Brazil,2021,-16.3603,-46.9028
BRA46138,Brazil,2021,-15.555,-54.2912
BRA46140,Brazil,2021,-11.8642,-55.5025
BRA46143,Brazil,2021,-15.6467,-56.1325
BRA46210,Brazil,2021,-28.2628,-52.4067
BRA46211,Brazil,2021,-31.77,-52.341
BRA46249,Brazil,2021,-26.7278,-53.5176
BRA46152,Brazil,2021,-23.9358,-54.2834
BRA46163,Brazil,2021,-21.7907,-46.5656
BRA46157,Brazil,2021,-18.4322,-49.1887
BRA46192,Brazil,2021,-21.7631,-41.3193
BRA46158,Brazil,2021,-20.6603,-43.7861
BRA46124,Brazil,2021,-17.6337,-47.7792
BRA46125,Brazil,2021,-18.4192,-49.2153
BRA46161,Brazil,2021,-17.7427,-46.1752
BRA46177,Brazil,2021,-23.6595,-51.9909
BRA46132,Brazil,2021,-5.1747,-47.7835
BRA46255,Brazil,2021,-21.9763,-51.6534
BRA46142,Brazil,2021,-14.6118,-57.4901
BRA46166,Brazil,2021,-18.9186,-48.2772
BRA46136,Brazil,2021,-13.8257,-56.0845
BRA46170,Brazil,2021,-1.3614,-48.2447
BRA46141,Brazil,2021,-12.5453,-55.7114
BRA46144,Brazil,2021,-23.1042,-55.2258
BRA46244,Brazil,2021,-27.4843,-50.3813
BRA46212,Brazil,2021,-28.058,-52.6801
BRA46173,Brazil,2021,-23.2771,-51.2823
BRA46189,Brazil,2021,-5.0892,-42.8019
BRA46190,Brazil,2021,-22.5442,-44.1714
BRA46179,Brazil,2021,-26.1469,-53.0271
BRA46180,Brazil,2021,-25.095,-50.1619
BRA46159,Brazil,2021,-22.8549,-46.3191
BRA46160,Brazil,2021,-21.3098,-46.718
BRA46171,Brazil,2021,-3.0024,-47.3532
BRA46207,Brazil,2021,-29.6886,-51.4611
BRA46164,Brazil,2021,-19.747,-47.9373
BRA46168,Brazil,2021,-21.5514,-45.4303
BRA46203,Brazil,2021,-28.644,-53.6063
BRA46184,Brazil,2021,-23.4436,-51.8739
BRA46198,Brazil,2021,-22.5231,-44.1042
BRA46242,Brazil,2021,-26.766,-53.1767
BRA46253,Brazil,2021,-22.5837,-47.4126
BRA46258,Brazil,2021,-11.7277,-49.0686
BRA46254,Brazil,2021,-22.7253,-47.6492
BRA46214,Brazil,2021,-29.8263,-50.5193
BRA46224,Brazil,2021,-26.5709,-52.3286
BRA46216,Brazil,2021,-30.0811,-51.0233
BRA46230,Brazil,2021,-27.5877,-50.3614
BRA46257,Brazil,2021,-7.1911,-48.2072
BRA46218,Brazil,2021,-8.7976,-63.7025
BRA46205,Brazil,2021,-27.1969,-53.2559
BRA46241,Brazil,2021,-28.8628,-49.4493
BRA46223,Brazil,2021,2.8197,-60.6733
BRA46209,Brazil,2021,-29.8504,-51.2744
BRA46256,Brazil,2021,-23.6939,-46.565
BRA46238,Brazil,2021,-28.6237,-49.0289
BRA46251,Brazil,2021,-26.8752,-52.4024
BRA46236,Brazil,2021,-27.0231,-51.9012
BRA46243,Brazil,2021,-26.8919,-48.6522
BRA46232,Brazil,2021,-26.9313,-48.9551
ARG8485,Argentina,2021,-36.6205,-64.2899
CHI7703,Chile,2021,-18.4746,-70.2979
ARG8484,Argentina,2021,-31.0221,-64.0619
CHI7706,Chile,2021,-33.4538,-71.6669
BRA46147,Brazil,2021,-22.2211,-54.8056
BRA46149,Brazil,2021,-23.478,-54.1875
BRA46150,Brazil,2021,-21.6144,-55.1683
BRA46148,Brazil,2021,-22.0789,-54.7894
BRA46145,Brazil,2021,-22.6342,-54.8222
BRA46151,Brazil,2021,-20.2364,-56.3846
BRA46153,Brazil,2021,-23.065,-54.1906
BRA46155,Brazil,2021,-21.8047,-54.5433
BRA46154,Brazil,2021,-22.5361,-55.7256
BRA46146,Brazil,2021,-22.2211,-54.8056
BRA46191,Brazil,2021,-22.1648,-42.4191
BRA46131,Brazil,2021,-7.5321,-46.0371
BRA46169,Brazil,2021,-1.3656,-48.3722
BRA46217,Brazil,2021,-11.4396,-61.4452
BRA46219,Brazil,2021,-10.8853,-61.9517
BRA46221,Brazil,2021,-12.7405,-60.1458
BRA46220,Brazil,2021,-8.7619,-63.9039
BRA46246,Brazil,2021,-26.2482,-49.3823
BRA46248,Brazil,2021,-29.2242,-49.8086
BRA46247,Brazil,2021,-26.2433,-48.6381
BRA46225,Brazil,2021,-26.37,-48.7222
BRA46250,Brazil,2021,-28.4729,-49.0079
BRA46233,Brazil,2021,-26.4755,-48.9981
BRA46245,Brazil,2021,-26.9659,-50.4183
BRA46235,Brazil,2021,-28.24,-48.6703
BRA46228,Brazil,2021,-27.3963,-51.2225
BRA46239,Brazil,2021,-26.3042,-48.8439
BRA46226,Brazil,2021,-28.9349,-49.4872
